Number,Date.Received.at.MDU,Farm,Batch,MDU.ID,Serotype,o_antigen,Phage.type,R.type,MLVA.Aus,SARDI.ID,Date.collected,Shed.and.pen,Type.of.shelter,Number.in.pen,age,Sample.type..i.,Sample.type.ii,Sample.type.iii,Indication,age2,
1886,10/18/13,VIC2,A,13-20355,nt,,nt,nt,nt,FS13-3310.5,9/27/13,Finishing shed,conventional,20,16-20wk,faecal,pooled,6,Previous study isolation mSTm,16-20,
1887,10/18/13,VIC2,A,13-20356,mSTm,"4,12:i:-",193,T,04-14-11-00-490,FS13-3312.1,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1888,10/18/13,VIC2,A,13-20357,nt,,nt,nt,nt,FS13-3312.2,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1889,10/18/13,VIC2,A,13-20358,nt,,nt,nt,nt,FS13-3312.3,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1890,10/18/13,VIC2,A,13-20359,nt,,nt,nt,nt,FS13-3312.4,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1891,10/18/13,VIC2,A,13-20360,nt,,nt,nt,nt,FS13-3312.5,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1892,10/18/13,VIC2,A,13-20361,mSTm,"4,12:i:-",193,T,04-15-11-00-490,FS13-3313.1,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1893,10/18/13,VIC2,A,13-20362,nt,,nt,nt,nt,FS13-3313.2,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1894,10/18/13,VIC2,A,13-20363,nt,,nt,nt,nt,FS13-3313.3,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1895,10/18/13,VIC2,A,13-20364,nt,,nt,nt,nt,FS13-3313.4,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1896,10/18/13,VIC2,A,13-20365,nt,,nt,nt,nt,FS13-3313.5,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1897,10/18/13,VIC2,A,13-20366,mSTm,"4,5,12:i:-",193,T,04-15-11-00-490,FS13-3314.1,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1898,10/18/13,VIC2,A,13-20367,nt,,nt,nt,nt,FS13-3314.2,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1899,10/18/13,VIC2,A,13-20368,nt,,nt,nt,nt,FS13-3314.3,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1900,10/18/13,VIC2,A,13-20369,nt,,nt,nt,nt,FS13-3314.4,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1901,10/18/13,VIC2,A,13-20370,nt,,nt,nt,nt,FS13-3314.5,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1902,10/18/13,VIC2,A,13-20371,mSTm,"4,5,12:i:-",193,T,04-15-11-00-490,FS13-3315.1,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1903,10/18/13,VIC2,A,13-20372,nt,,nt,nt,nt,FS13-3315.2,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1904,10/18/13,VIC2,A,13-20373,nt,,nt,nt,nt,FS13-3315.3,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1905,10/18/13,VIC2,A,13-20374,nt,,nt,nt,nt,FS13-3315.4,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1906,10/18/13,VIC2,A,13-20375,nt,,nt,nt,nt,FS13-3315.5,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1907,10/18/13,VIC2,A,13-20376,mSTm,"4,5,12:i:-",193,T,04-15-11-00-490,FS13-3316.1,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1908,10/18/13,VIC2,A,13-20377,nt,,nt,nt,nt,FS13-3316.2,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1909,10/18/13,VIC2,A,13-20378,nt,,nt,nt,nt,FS13-3316.3,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1910,10/18/13,VIC2,A,13-20379,nt,,nt,nt,nt,FS13-3316.4,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1911,10/18/13,VIC2,A,13-20380,nt,,nt,nt,nt,FS13-3316.5,9/27/13,Weaners,conventional,"20-30, 180-220/room",3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1912,10/18/13,VIC2,A,13-20381,mSTm,"4,5,12:i:-",193,T,04-15-10-00-490,FS13-3317.1,9/27/13,Weaners,conventional,Rat,N/A,faecal,pooled,6,Previous study isolation mSTm,N/A,
1913,10/18/13,VIC2,A,13-20382,nt,,nt,nt,nt,FS13-3317.2,9/27/13,Weaners,conventional,Rat,N/A,faecal,pooled,6,Previous study isolation mSTm,N/A,
1914,10/18/13,VIC2,A,13-20383,nt,,nt,nt,nt,FS13-3317.3,9/27/13,Weaners,conventional,Rat,N/A,faecal,pooled,6,Previous study isolation mSTm,N/A,
1915,10/18/13,VIC2,A,13-20384,nt,,nt,nt,nt,FS13-3317.4,9/27/13,Weaners,conventional,Rat,N/A,faecal,pooled,6,Previous study isolation mSTm,N/A,
1916,10/18/13,VIC2,A,13-20385,nt,,nt,nt,nt,FS13-3317.5,9/27/13,Weaners,conventional,Rat,N/A,faecal,pooled,6,Previous study isolation mSTm,N/A,
1917,10/18/13,VIC2,A,13-20386,S. London,,n.a,sensitive,n/a,FS13-3318.1,9/27/13,Finishing shed,conventional,Rat,N/A,faecal,pooled,6,Previous study isolation mSTm,N/A,
1918,10/18/13,VIC2,A,13-20387,"H=l,v",,n.a,nt,n/a,FS13-3318.2,9/27/13,Finishing shed,conventional,Rat,N/A,faecal,pooled,6,Previous study isolation mSTm,N/A,
1919,10/18/13,VIC2,A,13-20388,"H=l,v",,n.a,nt,n/a,FS13-3318.3,9/27/13,Finishing shed,conventional,Rat,N/A,faecal,pooled,6,Previous study isolation mSTm,N/A,
1920,10/18/13,VIC2,A,13-20389,"H=l,v",,n.a,nt,n/a,FS13-3318.4,9/27/13,Finishing shed,conventional,Rat,N/A,faecal,pooled,6,Previous study isolation mSTm,N/A,
1921,10/18/13,VIC2,A,13-20390,"H=l,v",,n.a,nt,n/a,FS13-3318.5,9/27/13,Finishing shed,conventional,Rat,N/A,faecal,pooled,6,Previous study isolation mSTm,N/A,
1922,1/30/14,VIC2,B,1401660,S. Adelaide,,n.a,sensitive,n/a,FS14-0011.1,1/3/14,Farrowing,conventional,1 + litter,Farrowing,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1923,1/30/14,VIC2,B,1401661,H=poly3,,n.a,nt,n/a,FS14-0011.2,1/3/14,Farrowing,conventional,1 + litter,Farrowing,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1924,1/30/14,VIC2,B,1401662,H=poly3,,n.a,nt,n/a,FS14-0011.3,1/3/14,Farrowing,conventional,1 + litter,Farrowing,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1925,1/30/14,VIC2,B,1401663,H=poly3,,n.a,nt,n/a,FS14-0011.4,1/3/14,Farrowing,conventional,1 + litter,Farrowing,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1926,1/30/14,VIC2,B,1401664,H=poly3,,n.a,nt,n/a,FS14-0011.5,1/3/14,Farrowing,conventional,1 + litter,Farrowing,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1927,1/30/14,VIC2,B,1401665,mSTm,"4,12:i:-",193,T,04-15-11-00-490,FS14-0012.1,1/3/14,Farrowing,conventional,1 + litter,Farrowing,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1928,1/30/14,VIC2,B,1401666,nt,,nt,nt,nt,FS14-0012.2,1/3/14,Farrowing,conventional,1 + litter,Farrowing,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1929,1/30/14,VIC2,B,1401667,nt,,nt,nt,nt,FS14-0012.3,1/3/14,Farrowing,conventional,1 + litter,Farrowing,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1930,1/30/14,VIC2,B,1401668,nt,,nt,nt,nt,FS14-0012.4,1/3/14,Farrowing,conventional,1 + litter,Farrowing,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1931,1/30/14,VIC2,B,1401669,nt,,nt,nt,nt,FS14-0012.5,1/3/14,Farrowing,conventional,1 + litter,Farrowing,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1932,1/30/14,VIC2,B,1401670,mSTm,"4,12:i:-",193,T,04-15-11-00-490,FS14-0013.1,1/3/14,Weaners,conventional,1 + litter,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
1933,1/30/14,VIC2,B,1401671,nt,,nt,nt,nt,FS14-0013.2,1/3/14,Weaners,conventional,1 + litter,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
1934,1/30/14,VIC2,B,1401672,nt,,nt,nt,nt,FS14-0013.3,1/3/14,Weaners,conventional,1 + litter,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
1935,1/30/14,VIC2,B,1401673,nt,,nt,nt,nt,FS14-0013.4,1/3/14,Weaners,conventional,1 + litter,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
1936,1/30/14,VIC2,B,1401674,nt,,nt,nt,nt,FS14-0013.5,1/3/14,Weaners,conventional,1 + litter,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
1937,1/30/14,VIC2,B,1401675,mSTm,"4,12:i:-",193,T,04-15-11-00-490,FS14-0014.1,1/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
1938,1/30/14,VIC2,B,1401676,nt,,nt,nt,nt,FS14-0014.2,1/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
1939,1/30/14,VIC2,B,1401677,nt,,nt,nt,nt,FS14-0014.3,1/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
1940,1/30/14,VIC2,B,1401678,nt,,nt,nt,nt,FS14-0014.4,1/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
1941,1/30/14,VIC2,B,1401679,nt,,nt,nt,nt,FS14-0014.5,1/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
1942,1/30/14,VIC2,B,1401680,mSTm,"4,12:i:-",193,T,04-15-11-00-490,FS14-0016.1,1/3/14,Weaners,conventional,30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1943,1/30/14,VIC2,B,1401681,nt,,193,T,04-15-11-00-490,FS14-0016.2,1/3/14,Weaners,conventional,30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1944,1/30/14,VIC2,B,1401682,nt,,nt,nt,nt,FS14-0016.3,1/3/14,Weaners,conventional,30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1945,1/30/14,VIC2,B,1401683,nt,,nt,nt,nt,FS14-0016.4,1/3/14,Weaners,conventional,30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1946,1/30/14,VIC2,B,1401684,nt,,nt,nt,nt,FS14-0016.5,1/3/14,Weaners,conventional,30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1947,1/30/14,VIC2,B,1401685,mSTm,"4,12:i:-",193,T,04-15-11-00-490,FS14-0018.1,1/3/14,Finishers,conventional,20,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1948,1/30/14,VIC2,B,1401686,nt,,nt,nt,nt,FS14-0018.2,1/3/14,Finishers,conventional,20,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1949,1/30/14,VIC2,B,1401687,nt,,nt,nt,nt,FS14-0018.3,1/3/14,Finishers,conventional,20,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1950,1/30/14,VIC2,B,1401688,nt,,nt,nt,nt,FS14-0018.4,1/3/14,Finishers,conventional,20,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1951,1/30/14,VIC2,B,1401689,nt,,nt,nt,nt,FS14-0018.5,1/3/14,Finishers,conventional,20,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1952,1/30/14,VIC2,B,1401690,mSTm,"4,12:i:-",193,T,04-15-11-00-490,FS14-0021.1,1/3/14,Finishers,conventional,20,16-20wk,faecal,pooled,6,Previous study isolation mSTm,16-20,
1953,1/30/14,VIC2,B,1401691,nt,,nt,nt,nt,FS14-0021.2,1/3/14,Finishers,conventional,20,16-20wk,faecal,pooled,6,Previous study isolation mSTm,16-20,
1954,1/30/14,VIC2,B,1401692,nt,,nt,nt,nt,FS14-0021.3,1/3/14,Finishers,conventional,20,16-20wk,faecal,pooled,6,Previous study isolation mSTm,16-20,
1955,1/30/14,VIC2,B,1401693,nt,,nt,nt,nt,FS14-0021.4,1/3/14,Finishers,conventional,20,16-20wk,faecal,pooled,6,Previous study isolation mSTm,16-20,
1956,1/30/14,VIC2,B,1401694,nt,,nt,nt,nt,FS14-0021.5,1/3/14,Finishers,conventional,20,16-20wk,faecal,pooled,6,Previous study isolation mSTm,16-20,
1957,1/30/14,VIC2,B,1401695,S. Bm,,n.a,sensitive,n/a,FS14-0022.1,1/3/14,Finishers,conventional,20,16-20wk,faecal,pooled,6,Previous study isolation mSTm,16-20,
1958,1/30/14,VIC2,B,1401696,H=r,,n.a,nt,n/a,FS14-0022.2,1/3/14,Finishers,conventional,20,16-20wk,faecal,pooled,6,Previous study isolation mSTm,16-20,
1959,1/30/14,VIC2,B,1401697,H=r,,n.a,nt,n/a,FS14-0022.3,1/3/14,Finishers,conventional,20,16-20wk,faecal,pooled,6,Previous study isolation mSTm,16-20,
1960,1/30/14,VIC2,B,1401698,H=r,,n.a,nt,n/a,FS14-0022.4,1/3/14,Finishers,conventional,20,16-20wk,faecal,pooled,6,Previous study isolation mSTm,16-20,
1961,1/30/14,VIC2,B,1401699,H=r,,n.a,nt,n/a,FS14-0022.5,1/3/14,Finishers,conventional,20,16-20wk,faecal,pooled,6,Previous study isolation mSTm,16-20,
1962,1/30/14,VIC2,B,1401700,No growth,,NG,NG,NG,FS14-0023.1,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1963,1/30/14,VIC2,B,1401701,S. Adelaide,,n.a,sensitive,n/a,FS14-0023.2,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1964,1/30/14,VIC2,B,1401702,H=poly3,,n.a,nt,n/a,FS14-0023.3,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1965,1/30/14,VIC2,B,1401703,H=poly3,,n.a,nt,n/a,FS14-0023.4,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1966,1/30/14,VIC2,B,1401704,H=poly3,,n.a,nt,n/a,FS14-0023.5,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1967,1/30/14,VIC2,B,1401705,No growth,,NG,NG,NG,FS14-0024.1,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1968,1/30/14,VIC2,B,1401706,S. Adelaide,,n.a,sensitive,n/a,FS14-0024.2,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1969,1/30/14,VIC2,B,1401707,H=poly3,,n.a,nt,n/a,FS14-0024.3,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1970,1/30/14,VIC2,B,1401708,H=poly3,,n.a,nt,n/a,FS14-0024.4,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1971,1/30/14,VIC2,B,1401709,H=poly3,,n.a,nt,n/a,FS14-0024.5,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1972,1/30/14,VIC2,B,1401710,S. Adelaide,,n.a,sensitive,n/a,FS14-0025.1,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1973,1/30/14,VIC2,B,1401711,H=poly3,,n.a,nt,n/a,FS14-0025.2,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1974,1/30/14,VIC2,B,1401712,H=poly3,,n.a,nt,n/a,FS14-0025.3,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1975,1/30/14,VIC2,B,1401713,H=poly3,,n.a,nt,n/a,FS14-0025.4,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1976,1/30/14,VIC2,B,1401714,H=poly3,,n.a,nt,n/a,FS14-0025.5,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1977,1/30/14,VIC2,B,1401715,S. Adelaide,,n.a,sensitive,n/a,FS14-0026.1,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1978,1/30/14,VIC2,B,1401716,Not Salmonella,,n.a,n/a,n/a,FS14-0026.2,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1979,1/30/14,VIC2,B,1401717,H=poly3,,n.a,nt,n/a,FS14-0026.3,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1980,1/30/14,VIC2,B,1401718,H=poly3,,n.a,nt,n/a,FS14-0026.4,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1981,1/30/14,VIC2,B,1401719,H=poly3,,n.a,nt,n/a,FS14-0026.5,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1982,1/30/14,VIC2,B,1401720,S. Adelaide,,n.a,sensitive,n/a,FS14-0027.1,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1983,1/30/14,VIC2,B,1401721,H=poly3,,n.a,nt,n/a,FS14-0027.2,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1984,1/30/14,VIC2,B,1401722,H=poly3,,n.a,nt,n/a,FS14-0027.3,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1985,1/30/14,VIC2,B,1401723,H=poly3,,n.a,nt,n/a,FS14-0027.4,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1986,1/30/14,VIC2,B,1401724,S. London,,n/a,nt,n/a,FS14-0027.5,1/3/14,Dry sows,conventional,100-200,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1987,4/29/14,VIC2,C,14-08475,S. London,,n.a,sensitive,n/a,FS14-1458.1,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1988,4/29/14,VIC2,C,14-08476,"H=l,v",,nt,nt,nt,FS14-1458.2,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1989,4/29/14,VIC2,C,14-08477,"H=f,g",,nt,nt,nt,FS14-1458.3,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1990,4/29/14,VIC2,C,14-08478,H=poly3,,nt,nt,nt,FS14-1458.4,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1991,4/29/14,VIC2,C,14-08479,H=poly3,,nt,nt,nt,FS14-1458.5,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1992,4/29/14,VIC2,C,14-08480,S. Adelaide,,n.a,sensitive,n/a,FS14-1460.1,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1993,4/29/14,VIC2,C,14-08481,"H=f,g",,nt,nt,nt,FS14-1460.2,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1994,4/29/14,VIC2,C,14-08482,H=poly3,,nt,nt,nt,FS14-1460.3,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1995,4/29/14,VIC2,C,14-08483,H=poly3,,nt,nt,nt,FS14-1460.4,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1996,4/29/14,VIC2,C,14-08484,H=poly3,,nt,nt,nt,FS14-1460.5,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1997,4/29/14,VIC2,C,14-08485,mSTm,"4,5,12:i:-",193,T,04-15-11-00-490,FS14-1462.1,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1998,4/29/14,VIC2,C,14-08486,nt,,nt,nt,nt,FS14-1462.2,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
1999,4/29/14,VIC2,C,14-08487,nt,,nt,nt,nt,FS14-1462.3,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
2000,4/29/14,VIC2,C,14-08488,nt,,nt,nt,nt,FS14-1462.4,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
2001,4/29/14,VIC2,C,14-08489,nt,,nt,nt,nt,FS14-1462.5,4/3/14,Farrowing,conventional_crates,1 + litter,Farrowing ,faecal,pooled,6,Previous study isolation mSTm,Farrowing,
2002,4/29/14,VIC2,C,14-08490,mSTm,"4,12:i:-",193,T,04-15-11-00-490,FS14-1463.1,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2003,4/29/14,VIC2,C,14-08491,nt,,nt,nt,nt,FS14-1463.2,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2004,4/29/14,VIC2,C,14-08492,nt,,nt,nt,nt,FS14-1463.3,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2005,4/29/14,VIC2,C,14-08493,nt,,nt,nt,nt,FS14-1463.4,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2006,4/29/14,VIC2,C,14-08494,nt,,nt,nt,nt,FS14-1463.5,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2007,4/29/14,VIC2,C,14-08495,S. Bm,,n.a,sensitive,n/a,FS14-1464.1,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2008,4/29/14,VIC2,C,14-08496,H=r,,nt,nt,nt,FS14-1464.2,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2009,4/29/14,VIC2,C,14-08497,H=r,,nt,nt,nt,FS14-1464.3,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2010,4/29/14,VIC2,C,14-08498,H=r,,nt,nt,nt,FS14-1464.4,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2011,4/29/14,VIC2,C,14-08499,H=r,,nt,nt,nt,FS14-1464.5,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2012,4/29/14,VIC2,C,14-08500,mSTm,"4,5,12:i:-",193,T,04-15-11-00-490,FS14-1465.1,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2013,4/29/14,VIC2,C,14-08501,nt,,nt,nt,nt,FS14-1465.2,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2014,4/29/14,VIC2,C,14-08502,nt,,nt,nt,nt,FS14-1465.3,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2015,4/29/14,VIC2,C,14-08503,nt,,nt,nt,nt,FS14-1465.4,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2016,4/29/14,VIC2,C,14-08504,nt,,nt,nt,nt,FS14-1465.5,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2017,4/29/14,VIC2,C,14-08505,mSTm,"4,5,12:i:-",193,T,04-15-11-00-490,FS14-1466.1,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2018,4/29/14,VIC2,C,14-08506,nt,,nt,nt,nt,FS14-1466.2,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2019,4/29/14,VIC2,C,14-08507,nt,,nt,nt,nt,FS14-1466.3,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2020,4/29/14,VIC2,C,14-08508,nt,,nt,nt,nt,FS14-1466.4,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
2021,4/29/14,VIC2,C,14-08509,nt,,nt,nt,nt,FS14-1466.5,4/3/14,Weaners,conventional,30,3-10wk,faecal,pooled,6,Previous study isolation mSTm,10-Mar,
